Name	Set	ImageFile	Energy	Attack	Counter	Class	Type	Weapon Rank	Equipment	Leadership	Constitution	Relationships	Skills/Abilities	Emblem Powers	Special Abilities	Use Timing	Effect	Nation	Rom. Name	Script
Good Fortune	S6	fe6-153.png	1				Surprise									When your opponent declares an attack or counterattack	Target 1 unit of your army with the Emblem Power [Luck] or the special ability [Seize]. When the target unit recieves an attack or counterattack, you can spend X number of unused chips. As an additional effect, the damage recieved by the attack/counterattack is reduced by -X.			
Drill Formation (Formation)	S6	fe6-154.png	3				Surprise									Anytime during your Invasion Phase	Can be used if units of your army are placed in the squares as depicted. Target the units of your army that are in the squares as depicted. Until the end of the turn, if the topmost targeted unit attacks, it does not consume energy chips, and the damage dealt is increased by +3 as a damage modifier. If a targeted unit moves, or is removed except by [Class Change], this effect is negated. *The blue pieces represent your units, and the red pieces your opponents.			
Sealed Dragon Formation (Formation)	S6	fe6-155.png	3				Surprise									Anytime during your or your opponent's Invasion Phase	Can be used if an enemy unit with the class "Dragon Tribe" is placed in the square as depicted, and 3 or more units of your army are adjacent to it. Target the enemy "Dragon Tribe" unit that is in the square as depicted. Until the end of the turn, the target unit's special abilities are negated, and the damage dealt by attacks or counterattacks is reduced by -2. This effect is negated if the target unit is moved or removed. *The blue pieces represent your units, and the red pieces your opponents.			
Expulsion Formation (Formation)	S6	fe6-156.png	3				Surprise									Anytime during your Invasion Phase	Can be used if units of your army are placed in the squares as depicted. Target 1 enemy unit. The position of the enemy unit does not matter. The target unit retreats 1 square. *The blue pieces represent your units.			
Attract Formation (Formation)	S6	fe6-157.png	3				Surprise									Anytime during your Invasion Phase	Can be used if units of your army are placed in the squares as depicted. Target 1 enemy unit. The position of the enemy unit does not matter. The target unit moves 1 square forward. *The blue pieces represent your units.			
Formation Arrangement	S6	fe6-158.png	1				Surprise									At the beginning of your or your opponent's Invasion Phase	Target 3 units of your army. When using this card, reveal a surprise card with "(Formation)" in the card name from your hand to your opponent. Move the target units to 1 adjacent square, placing them as specified on the card. It is not necessary to move all target units, but if they cannot be placed the same way as specified on the card, this effect is negated. When this cards effect is used, the revealed card must be used immediately after. The revealed card can be used without spending unused chips.			
Front Enlargment	S6	fe6-159.png	4				Surprise									Anytime during your National Power Phase	Add 1 column to the field on the right side of the player using this card. At the end of either player's end phase, if there are no units in that column, that column disappears. Using this card, you cannot add more than 2 columns to the right side.			
Divine Dragon's Blessing	S6	fe6-160.png	1				Surprise									Anytime during your National Power Phase	On the field, this can be used if there are more enemy units than units of your army. Target 1 unit of your army and 1 enemy unit. Between the 2 target units, place chips from the the used or unused chips on the unit with fewer energy chips, until the units have the same amount of energy chips. This effect cannot be used to go beyond the maximum energy.			
Shadow Dragon's Curse	S6	fe6-161.png	3				Surprise									Anytime during your National Power Phase	On the field, this can be used if there are more enemy units than units of your army. Choose 1 enemy unit as the target unit, then the opposing player chooses 1 unit of your army as the target unit. Between the 2 target units, match their energy chips to the one with fewer, by moving them from the one with more to the used chip pile.			
Fane of Raman	S6	fe6-162.png	3				Land										If a "Tiki" placed on this land recieves damage, instead of moving the energy chips to the used chips, move them to the unused chip pile.			
Dragon Altar	S6	fe6-163.png	3				Land										If a "Earth Dragon" or "Shadow Dragon" placed on this land recieves an attack, as an additional effect reduce the damage recieved by -X. X equals the number of female units of your army on the field. This card can only be placed in one of your sortie squares.			
Meadow	S6	fe6-164.png	2				Land										Instead of acting with the unit that is ontop of this land, you can place that unit into the standby state, to place used chips equal to its base attack power on it as energy chips. It cannot exceed its maximum energy value.			
Kingdom of Macedon (Nation)	S6	fe6-165.png	2				Land										Cards with the same name as this card cannot be placed in the same row. All units belonging to this country have their maximum energy increased by +1 for each of this land card placed on the field. This land card can only be placed when a unit beloning to this country is sortied.			
Khadein, the Magic City (Nation)	S6	fe6-166.png	2				Land										Cards with the same name as this card cannot be placed in the same row. All units belonging to this country have their maximum energy increased by +1 for each of this land card placed on the field. This land card can only be placed when a unit beloning to this country is sortied.			
Kingdom of Grust (Nation)	S6	fe6-167.png	2				Land										Cards with the same name as this card cannot be placed in the same row. All units belonging to this country have their maximum energy increased by +1 for each of this land card placed on the field. This land card can only be placed when a unit beloning to this country is sortied.			
Kingdom of Gra (Nation)	S6	fe6-168.png	2				Land										Cards with the same name as this card cannot be placed in the same row. All units belonging to this country have their maximum energy increased by +1 for each of this land card placed on the field. This land card can only be placed when a unit beloning to this country is sortied.			
Dohlr Empire (Nation)	S6	fe6-169.png	2				Land										Cards with the same name as this card cannot be placed in the same row. All units belonging to this country have their maximum energy increased by +1 for each of this land card placed on the field. This land card can only be placed when a unit beloning to this country is sortied.			
Lewyn (Lv1)	SP	SP001.png	4	1	1	Bard	Male/Wind/Magic/Infantry	Fire C / Thunder C / Wind S / Light C	Wind				Continue, Critical					Kingdom of Silesse	Levn	<s><l>Initial Equipment</l><f>/ccg-1</f></s>
Erinys(Lv1)	SP	SP002.png	4	1	1	Pegasus Knight	Female/Lance/Direct/Flying	Sword B / Lance B	Slim Lance			Sister: Annand / Child: Ced, Fee	Pursuit		[Re-movement]: After an action, the unit can move again by spending 1 energy chip.			Kingdom of Silesse	Ferry	<s><l>Initial Equipment</l><f>/ccg-1</f></s>
Annand (Lv1)	SP	SP003.png	5	2	2	Falcon Knight	Female/Lance/Direct/Flying	Sword A / Lance A / Staff C	Iron Lance			Sister: Erinys	Continue		[Re-movement]: After an action, the unit can move again by spending 1 energy chip.			Kingdom of Silesse	Mahnya	<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Ced (Lv1)	SP	SP004.png	5	3	2	Sage	Male/Light/Magic/Infantry	Staff B / Fire B / Thunder B / Wind B / Light B	Lightning			Mother: Erinys / Sister: Fee	Pursuit, Continue					Kingdom of Silesse	Sety	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Fee (Lv1)	SP	SP005.png	4	1	1	Pegasus Knight	Female/Lance/Direct/Flying	Sword B / Lance B	Slim Lance			Mother: Erinys / Brother: Ced	Pursuit		[Re-movement]: After an action, the unit can move again by spending 1 energy chip.			Kingdom of Silesse	Phee	<s><l>Initial Equipment</l><f>/ccg-1</f></s>
Quan (Lv10)	SP	SP006.png	7	4	2	Duke Knight	Male/Lance/Direct/Cavalry	Lance S	Silver Lance			Child: Altena, Leif	Continue		[Re-movement]: After an action, the unit can move again by spending 1 energy chip.			Kingdom of Leonster	Cuan	<s><l>Initial Equipment</l><f>/ccg-4</f></s>
Ethlyn (Lv10)	SP	SP007.png	5	2	1	Troubadour	Female/Sword/Direct/Cavalry	Sword A / Staff C	Steel Sword			Father: Byron / Brother: Sigurd / Child: Altena, Leif	Critical		[Re-movement]: After an action, the unit can move again by spending 1 energy chip.			Kingdom of Leonster	Ethlin	<s><l>Initial Equipment</l><f>/ccg-2</f></s>
Altena (Lv10)	SP	SP008.png	7	3	1	Dragon Knight	Female/Lance/Direct/Flying	Sword A / Lance S	Steel Lance			Father: Quan / Mother: Ethlyn / Brother: Leif	Continue, Critical		[Re-movement]: After an action, the unit can move again by spending 1 energy chip.			Kingdom of Leonster	Altenna	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Leif (Lv10)	SP	SP009.png	6	3	1	Prince	Male/Sword/Direct/Infantry	Sword A	Steel Sword			Father: Quan / Mother: Ethlyn / Sister: Altena	Continue, Critical					Kingdom of Leonster	Leaf	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Finn (Lv10)	SP	SP010.png	7	3	1	Lance Knight	Male/Lance/Direct/Cavalry	Lance B	Steel Lance				Pursuit, Miracle		[Re-movement]: After an action, the unit can move again by spending 1 energy chip.			Kingdom of Leonster	Fin	<s><l>Initial Equipment</l><f>/ccg-3</f></s>
Tailtiu (Lv10)	SP	SP011.png	5	2	1	Thunder Mage	Female/Thunder/Magic/Infantry	Thunder A	Elthunder			Father: Reptor / Brother: Bloom / Child: Arthur, Tine	Wrath					House Friege	Tailto	<s><l>Initial Equipment</l><f>/ccg-2</f></s>
